# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_teddy.bag'
# timestamp tx ty tz qx qy qz qw
1560000084.05827045 -1.9472278072710947 0.6765824512157517 -1.0853387235600165 -0.00935409594713097 0.0011514187643101022 -0.7047548922761948 0.7093882695228404
1560000084.06243753 -1.9473114032058527 0.6773170456527491 -1.0853468484034823 -0.009444234461797759 0.0010822167918625612 -0.7047230734869326 0.7094187937582265
1560000084.06660438 -1.9473664943237567 0.6784752212554322 -1.0852882563481887 -0.009378946653497063 0.0011778655561927476 -0.7047252449639675 0.7094173504382864
1560000084.07077146 -1.9474078483258221 0.6793593855846616 -1.0852846829094873 -0.009399573337176139 0.0011777080688005802 -0.7047708521918921 0.7093717691912315
1560000084.07493758 -1.9473598110400403 0.6812145073697867 -1.0851119053659868 -0.009027028018645796 0.001516792552682854 -0.7048036092163122 0.7093434179162885
1560000084.07910442 -1.9472625925535787 0.6816765486651979 -1.0851454427745981 -0.0091486920207875 0.0012980750211811192 -0.7048219190705481 0.7093240999946764
1560000084.08327150 -1.9473643647589969 0.6824377711259582 -1.0851619588930292 -0.00923624139938639 0.0012975087004791026 -0.7048914071162324 0.7092539125656495
1560000084.08743739 -1.9475792690092755 0.6830300682795459 -1.0852340327724241 -0.009426543473058071 0.0012429572012199626 -0.704878876180881 0.7092639602077104
1560000084.09160447 -1.947486958418786 0.6841077403797549 -1.0851877330931023 -0.009316863736504458 0.0012485219587953563 -0.7048721276184741 0.7092721064229437
1560000084.09577036 -1.9472970497620454 0.6843848724622317 -1.0852572517362153 -0.009462093069605024 0.0009734157614372825 -0.7049450792211576 0.7091981081040567
1560000084.09993744 -1.947486430382799 0.6847975344945584 -1.0853359188215506 -0.009689083456532474 0.0008959666605732347 -0.7050015729401458 0.7091389857125581
1560000084.10410452 -1.9474683488957374 0.6861586938092155 -1.0852182592021489 -0.009482271610566037 0.0010476524236719977 -0.7049303913613121 0.7092123322987903
1560000084.10827136 -1.9474732689864658 0.6881997849420526 -1.0850334234335424 -0.00902463328614546 0.0015009928031141915 -0.7049510708467397 0.7091969336698309
1560000084.11243749 -1.9475315500984507 0.6881193962210395 -1.0852193607469203 -0.00938048905958848 0.0012126661618132538 -0.7050790622215467 0.7090656188834479
1560000084.11660457 -1.9473801616194844 0.6890995620710811 -1.0851537209902735 -0.009235139181931617 0.0012160220310257013 -0.7050802390585236 0.7090663509036975
1560000084.12077045 -1.9474475624063055 0.6897730855983158 -1.0851597317756863 -0.009310564112261959 0.0011844088243878955 -0.7050587448427227 0.7090867908038145
1560000084.12493753 -1.9476102067533059 0.6902355247897369 -1.08523904245902 -0.009482011451312694 0.0011476415160438607 -0.7051404594034899 0.7090033193787058
1560000084.12910438 -1.9476407145710124 0.6910560056120385 -1.085249285583517 -0.009469819018240655 0.0011743954911498868 -0.7051498251763164 0.7089941236546339
1560000084.13327146 -1.94754182012188 0.6914112188105137 -1.085320684082312 -0.009576958479858356 0.0009837992969879182 -0.7052136327481892 0.7089295072088058
1560000084.13743758 -1.9475193216544133 0.6924406688478857 -1.085255623631087 -0.009451870715535266 0.001094260107413562 -0.7052550812816841 0.7088897904901433
1560000084.14160442 -1.9475651348083511 0.693817389646225 -1.0851604751415302 -0.009211785144636579 0.0013474317848276678 -0.7052440074336616 0.7089035318158203
1560000084.14577150 -1.9475869492532847 0.6942765698573614 -1.0851835906334533 -0.009306177240132316 0.0012561850313881936 -0.7052285286791309 0.7089178650601284
1560000084.14993739 -1.947674945973091 0.6948099415790794 -1.0852595192222532 -0.00940975867527741 0.0012050616238878573 -0.7052611417275036 0.7088841416179188
1560000084.15410447 -1.9476354303297867 0.6962837857130297 -1.0851368276250115 -0.00908676161781559 0.0015038726937243309 -0.7053282109501935 0.7088210521478758
1560000084.15827036 -1.9475659676533623 0.696666749579717 -1.0852190063355311 -0.009183370477294327 0.0013550134168727336 -0.7053287775834741 0.7088195434367756
1560000084.16243744 -1.9475619530400141 0.6975034346010573 -1.0851707385033444 -0.009116134306227548 0.0013961998473650146 -0.705328191657709 0.7088209144587673
1560000084.16660452 -1.9475070035530169 0.6985715720450303 -1.0850982061856538 -0.008941895608382842 0.00153362435102554 -0.7053829101416524 0.70876839699536
1560000084.17077136 -1.9476487723085594 0.6991083596601657 -1.0851309957507576 -0.009041179907158105 0.0015417053537962447 -0.7053989414828128 0.708751164771823
1560000084.17493749 -1.9475980486967175 0.6990389861170995 -1.085291631093972 -0.00931136071788296 0.001244212092611275 -0.70544469064977 0.7087027154822396
1560000084.17910457 -1.947488134749604 0.6999856908319966 -1.0852332192970164 -0.009168700531096243 0.0012795059097490489 -0.7054214225816238 0.7087276729168377
1560000084.18327045 -1.947515010697365 0.7008641747562314 -1.0851978216874083 -0.009100249325399105 0.0013591101974474824 -0.7053880463961012 0.708761625853981
1560000084.18743753 -1.947546602547583 0.7021692101372476 -1.0850981032549014 -0.008862885267850146 0.0016423637218447192 -0.7054743944690222 0.7086780867606256
1560000084.19160438 -1.9476321435835053 0.7024524261582623 -1.085150634648624 -0.00903693139310633 0.0015267159711519407 -0.7054994523348721 0.7086512017660981
1560000084.19577146 -1.9476132966876656 0.7033809126853467 -1.0850954638355894 -0.008922822941074163 0.001621500553458387 -0.7054870309596961 0.7086648030729269
1560000084.19993758 -1.947479196433803 0.7038786956294063 -1.0851204848865965 -0.00894454568778091 0.0014732168429089736 -0.7054354614265401 0.7087161875507694
1560000084.20410442 -1.9476468418143722 0.7041469700894073 -1.0852340958504851 -0.009172205629675747 0.0014037752549695343 -0.7055127255925845 0.708636503495158
1560000084.20827150 -1.9476332563378274 0.7052932846537818 -1.0850971098955875 -0.008972524299704684 0.0015839985984092623 -0.7055266401635144 0.7086248265307348
1560000084.21243739 -1.9475148834011737 0.7060832241772617 -1.0850544244602036 -0.008869743205333916 0.0016001099746897841 -0.7055487621066422 0.7086040584087315
1560000084.21660447 -1.947619146703515 0.7068938829880248 -1.0850162594023467 -0.008855859895141684 0.0016939811474817406 -0.705556848255028 0.7085959624876654
1560000084.22077036 -1.9477294985796505 0.7070292216072324 -1.085079952237362 -0.009085533018453612 0.001526548728493886 -0.7055374589325586 0.7086127410523595
1560000084.22493744 -1.9476977379892924 0.7067972201643256 -1.0852395608734036 -0.009429830497252925 0.0011867426881278008 -0.705580099315304 0.7085664354094051
1560000084.22910452 -1.9476055851472691 0.7072300137719406 -1.085249059965233 -0.009469697670311403 0.0010694871820971137 -0.7056067082713467 0.7085395925886392
1560000084.23327136 -1.947542337369301 0.708028497512462 -1.0851527554686673 -0.009383290639249647 0.0010934429345191325 -0.7055994630511327 0.7085479207373919
1560000084.23743749 -1.9477155601320644 0.7093717679957027 -1.0850695939405042 -0.009173553491352685 0.001452202519154849 -0.7056248417980593 0.7085247487996792
1560000084.24160457 -1.9476312659679007 0.7096207480363075 -1.0851123539001915 -0.00928878563778879 0.0012507528665157747 -0.7055899119351731 0.7085584169664185
1560000084.24577045 -1.9477534904923632 0.7096942808932748 -1.0851710327513981 -0.009538457157116343 0.0010887001699071365 -0.7056291330276174 0.7085163083442009
1560000084.24993753 -1.9478346317062107 0.7106309729565541 -1.085102483846996 -0.00942828729668726 0.0012367999446195256 -0.7056131047513756 0.7085335024737168
1560000084.25410438 -1.9477521258745183 0.710665983729922 -1.0852162108631038 -0.009612302276112736 0.001009464633155334 -0.7056604587300005 0.7084842282020627
1560000084.25827146 -1.94765368836394 0.711745754662747 -1.085069527925808 -0.009380016324030842 0.0011732179986820217 -0.7056953744604203 0.7084523112521094
1560000084.26243758 -1.9475664431035205 0.7130528198991206 -1.084902433536897 -0.009081544417682764 0.0013706900112583228 -0.7056203296193424 0.7085305901566801
1560000084.26660442 -1.9477138835307886 0.713230894922582 -1.0849719222287804 -0.009260089206549383 0.0013006080553767463 -0.7056554474031674 0.7084934359024145
1560000084.27077150 -1.9477161930278768 0.7136828176996942 -1.0849667578655855 -0.00928662962208033 0.0012841301639094505 -0.7056882116176141 0.7084604840807409
1560000084.27493739 -1.9477302228255995 0.7137241358618839 -1.0850320286519841 -0.009467038698865324 0.001117149725089438 -0.7057197944779402 0.7084269184868541
1560000084.27910447 -1.9478406707317801 0.7142865838933663 -1.0850196666468832 -0.009482523184581088 0.001182401605606229 -0.7057439212044333 0.7084025701276695
1560000084.28327036 -1.9477633211881054 0.7142794875941312 -1.0851179723359783 -0.00964560248097401 0.0009554884964596319 -0.7057239482388749 0.7084206083088251
1560000084.28743744 -1.9476629875663312 0.7150452963114281 -1.0850695044518779 -0.009500693529635207 0.0010125503045214615 -0.705695865558792 0.7084504618514721
1560000084.29160452 -1.9476937504927474 0.7159570364639118 -1.0849864858453127 -0.009339562271073626 0.001192188969037468 -0.7056694723885553 0.7084786143567815
1560000084.29577136 -1.9476402725527944 0.7165086325944041 -1.0849644617710914 -0.009270559404828734 0.0012269876678578388 -0.7057186707965334 0.7084304545392995
1560000084.29993749 -1.9476500269474464 0.7169737133965517 -1.0849724951632864 -0.009260241863396242 0.0012528716918315688 -0.7057423940746321 0.7084069109198201
1560000084.30410457 -1.947659110071072 0.717199426017114 -1.0850200167003115 -0.00933913686578592 0.0011821136227963954 -0.7057399782141832 0.7084084035923268
1560000084.30827045 -1.9476730030855216 0.7175059351148533 -1.0850285792946026 -0.009378006473504586 0.0011488263107041503 -0.7057383103661783 0.7084096064242654
1560000084.31243753 -1.9476022932243882 0.7186382750553787 -1.0849104986934568 -0.009079028984041355 0.0014029216621320607 -0.7057510893983183 0.7084003125751737
1560000084.31660438 -1.947771099105931 0.7188799684790816 -1.08496689200902 -0.00921095004576802 0.001378626884715698 -0.7056554035690793 0.7084939725932231
1560000084.32077146 -1.9477089837970392 0.7189404164067265 -1.085034447538788 -0.00931805804769938 0.0012486979793197492 -0.7057008409119281 0.7084475546459127
1560000084.32493758 -1.947678527337612 0.71908499917546 -1.0851009143385337 -0.009399787152144757 0.0011640423069490527 -0.7057186300123023 0.7084288985216237
1560000084.32910442 -1.9476890722756952 0.7198176860825525 -1.085056800520943 -0.009270966941306243 0.0012988078282671796 -0.7057017501703249 0.708447176631214
1560000084.33327150 -1.9476895267535976 0.7200973600457072 -1.0850912232992083 -0.009311630838780447 0.0012695771519866403 -0.7057144550964924 0.708434040382616
1560000084.33743739 -1.9476576142238133 0.7212216146514632 -1.0849677298743057 -0.009018681104645196 0.0015476626688900104 -0.7057122565458156 0.7084394674863962
1560000084.34160447 -1.9476442126553513 0.7213868614777067 -1.0849952104823357 -0.009095477445384421 0.0014673660161377273 -0.7057346507743533 0.7084163477951484
1560000084.34577036 -1.9477450947095454 0.7214760957088158 -1.085063628035049 -0.009250174456599342 0.001392295056644679 -0.7057272468812243 0.7084218720483193
1560000084.34993744 -1.9477402823196948 0.7216661183009534 -1.085108128549034 -0.009323871777441147 0.0013030010142961001 -0.7056668013309507 0.708481286346209
1560000084.35410452 -1.947787937922105 0.7221503234732517 -1.0850879102939657 -0.009307455544004715 0.0013519066488706427 -0.70562671964964 0.7085213307559607
1560000084.35827136 -1.947803618206552 0.7226685216650848 -1.0850602801227165 -0.009254630871105916 0.0014237846516741415 -0.705645051419373 0.7085036245863923
1560000084.36243749 -1.9477982027441 0.7224733024551994 -1.085187856976158 -0.009485772098938555 0.0012127149639926857 -0.7056805091038533 0.7084656438536943
1560000084.36660457 -1.9477375328715758 0.7228465622172162 -1.0851649428302896 -0.009470388509466158 0.0011875296718487946 -0.705701977578804 0.7084445076053051
1560000084.37077045 -1.9477378776047585 0.7232748790441469 -1.0851249742968974 -0.00944881504719599 0.001219130369067448 -0.7057053099925343 0.7084414224646157
1560000084.37493753 -1.9476922651590953 0.7234257506747473 -1.085158186138643 -0.009515176239167492 0.001114409167063257 -0.7057054358573756 0.7084405813578846
1560000084.37910438 -1.9476226473398544 0.7239586485874526 -1.0851163543665072 -0.009434198912681888 0.001155353459096254 -0.7057164259376179 0.7084306509539907
1560000084.38327146 -1.9477107816189942 0.7244272601932592 -1.0851064022600756 -0.009422241402731455 0.0012199397606595767 -0.7056906808123214 0.708456347369809
1560000084.38743758 -1.94774234522115 0.7247458633663648 -1.085087247403874 -0.009455997575775891 0.00120417941638621 -0.7056605105113178 0.7084859758433376
1560000084.39160442 -1.9477185073811807 0.7246494194617811 -1.0851386536052554 -0.009622935984509149 0.0010088189539979428 -0.7056277876683289 0.7085166241222968
1560000084.39577150 -1.947829670786442 0.7252006100654877 -1.08509311017216 -0.009587252358790934 0.001111861409854201 -0.7056052292470185 0.7085394193802321
1560000084.39993739 -1.9478855805723354 0.7251479404687036 -1.0851766511469785 -0.0097578960025738 0.0009924213892855123 -0.705622106533709 0.7085204593632562
1560000084.40410447 -1.9478007548125182 0.725387973901201 -1.0851751941356547 -0.009762290908784355 0.0009340416936623211 -0.7056522126662089 0.7084904939387757
1560000084.40827036 -1.9477819168710528 0.7257531478886065 -1.0851698512466266 -0.009731919351498801 0.0009430384708974571 -0.7056422025481655 0.7085008697292843
1560000084.41243744 -1.947842051187562 0.7255818956889646 -1.0852573095694824 -0.009935581565353522 0.000780025478127629 -0.7056349432047194 0.7085054711910728
1560000084.41660452 -1.9477697729378298 0.7267181841140605 -1.085062160732827 -0.009586727499384946 0.0010685051799079704 -0.7056391508536605 0.7085057104463294
1560000084.42077136 -1.9477304290496977 0.7269076532375977 -1.085074525485552 -0.009618814757306771 0.0010218110983926368 -0.7056496950018316 0.7084948427819119
1560000084.42493749 -1.9478030959470702 0.7279306893208372 -1.0849626095910456 -0.009374824235235751 0.0012914880526914386 -0.7055591954891783 0.7085877972346344
1560000084.42910457 -1.947706785084422 0.7283888204120847 -1.084891316777414 -0.00926316237191554 0.0013167642966950585 -0.7055280721225038 0.7086202081522666
1560000084.43327045 -1.947666602200445 0.7283820344534233 -1.0849542480668746 -0.00934946812216944 0.0012182703111983085 -0.7055506643937584 0.7085967564396604
1560000084.43743753 -1.9476830235045608 0.728427475842708 -1.0850029173959994 -0.00943401645896088 0.001157776003079837 -0.7055658934761948 0.7085805732951743
1560000084.44160438 -1.9477536400440214 0.7288249277483254 -1.0849914386155697 -0.009392531392754725 0.0012527896998003316 -0.705561263234529 0.708585573304241
1560000084.44577146 -1.9477625155362652 0.7290879728570799 -1.0849902295707854 -0.009379187416291474 0.0012786836685052733 -0.7055635717480868 0.7085834051356048
1560000084.44993758 -1.9477773500761109 0.729504163628033 -1.0849498059858447 -0.009301651107323398 0.0013617367568405751 -0.7055520528249702 0.708595742094287
1560000084.45410442 -1.947800969257214 0.7294765908844386 -1.0850027049204485 -0.009393187067257084 0.0012914847334811496 -0.7055758681764188 0.7085709522348453
1560000084.45827150 -1.94780506741907 0.7298869341041763 -1.084963629561279 -0.009312737812853493 0.0013761797802452277 -0.7055825262194279 0.708565224758774
1560000084.46243739 -1.947809117233972 0.7298076828834821 -1.0850234915899142 -0.009416993508756763 0.0012801991873275715 -0.7055895304849833 0.7085570518972185
1560000084.46660447 -1.9477910759081911 0.7299383007311904 -1.0850473105189757 -0.009430928331814815 0.0012546494667524362 -0.705577691072076 0.7085687018962338
1560000084.47077036 -1.9477795058270007 0.7297575418813242 -1.0851325001281196 -0.009566266194908682 0.0011240161426835653 -0.7056035060103175 0.7085413999511581
1560000084.47493744 -1.9477224862590996 0.7297664968373265 -1.0851664170024344 -0.00960784420633782 0.0010343892757834637 -0.7055983052082896 0.7085461530879427
1560000084.47910452 -1.9477633648112027 0.729834965154109 -1.0852013339878679 -0.009658108430542161 0.0010045493275728655 -0.705576853878738 0.7085668741147686
1560000084.48327136 -1.9477463619811939 0.7302524030689929 -1.0851660519903747 -0.009557007948893994 0.0010909255028226498 -0.7055782111691546 0.7085667656642864
1560000084.48743749 -1.9476738453190259 0.7307790407590108 -1.0850963609441433 -0.009393001208409432 0.0011764904414592538 -0.7055233763844451 0.7086234209886326
1560000084.49160457 -1.9476532589370825 0.7310774252592576 -1.085092767320373 -0.009334261173255972 0.0012117149527836098 -0.7055100759353687 0.7086373798134649
1560000084.49577045 -1.947648519315797 0.7311343565274941 -1.0850987456115706 -0.009376567171028433 0.0011542597496280742 -0.7054704104028985 0.7086764055042919
1560000084.49993753 -1.9476238189793296 0.7315605414890245 -1.085052237794544 -0.009265902185983246 0.0012543261944894595 -0.7054948818946454 0.7086533294516705
1560000084.50410438 -1.9477103803514457 0.7318250282695775 -1.0850351565408718 -0.009256241257658749 0.0013272119926624202 -0.7054998423817229 0.7086483845359918
1560000084.50827146 -1.9477047204770503 0.7319145942938736 -1.0850422979742835 -0.009287203193302892 0.0013024319370605016 -0.7055463441887387 0.7086017271569421
1560000084.51243758 -1.9477338060914526 0.7318437154578062 -1.0850962973288034 -0.0093827551351308 0.0012240040469576172 -0.705543797767728 0.7086031436224782
1560000084.51660442 -1.9477280673849315 0.7322491882416546 -1.0850523059137998 -0.00929478188417223 0.0013158006023489747 -0.7055666963971351 0.7085813380507091
1560000084.52077150 -1.9477322183022034 0.7323567497346489 -1.0850614991440226 -0.009309040854847697 0.001295406669982785 -0.705545994549088 0.708601801617566
1560000084.52493739 -1.947687636345142 0.7324699230290724 -1.0850464528203627 -0.009309425319419156 0.0012605209740300678 -0.7055460868814742 0.7086017675488364
1560000084.52910447 -1.9476659744069642 0.7324707522882521 -1.0850556694313107 -0.009358112329038732 0.0011989533109106791 -0.7055526523234672 0.7085946958903347
1560000084.53327036 -1.9477478740875867 0.7322438587159761 -1.0851106859098674 -0.009528855816900928 0.0010838142451693468 -0.7055567401465955 0.7085885355318784
1560000084.53743744 -1.9477343752275995 0.7324322573033702 -1.0850933474226987 -0.009508740968221002 0.0011008979373096086 -0.705570201709402 0.7085753751921421
1560000084.54160452 -1.9477996715313666 0.7319794026167642 -1.0852089335752275 -0.00976103705890723 0.0008946217651655639 -0.7055814336929234 0.7085610504644398
1560000084.54577136 -1.9478301666096836 0.731963574211037 -1.0852189698487296 -0.009829638308554588 0.0008508548960454137 -0.7055832074487726 0.708558389706149
1560000084.54993749 -1.9478140644480373 0.732262674989945 -1.0851801212004843 -0.009753755032928175 0.0009127203072275933 -0.7055779833047116 0.7085645635226577
1560000084.55410457 -1.947792160747403 0.7326219562679271 -1.0851274967962055 -0.009653263436161024 0.0009947402418717028 -0.7055666007621381 0.7085771636779195
1560000084.55827045 -1.9478652447971172 0.7325274734101624 -1.0851590197963308 -0.009757905732274611 0.0009465491954803754 -0.7055667353033456 0.7085756624057302
1560000084.56243753 -1.9476888516648883 0.7331670647429427 -1.085031803894464 -0.009491385018591014 0.001089979211679729 -0.7055685120850552 0.7085773072218925
1560000084.56660438 -1.9477273798374433 0.7333475523574182 -1.0850240103584157 -0.009469670064231085 0.0011388343905122022 -0.7055628022084566 0.7085832065077861
1560000084.57077146 -1.9477254768035288 0.7331836287870663 -1.0850555861632434 -0.009557708291497448 0.0010444540784470175 -0.7055601016447883 0.7085848589229725
1560000084.57493758 -1.947711927862163 0.7332483094848823 -1.0850582659493289 -0.00955608363400599 0.0010339182645839663 -0.7055582909503421 0.7085866992470539
1560000084.57910442 -1.9476772298235963 0.7332466957791913 -1.08508175263024 -0.009568537602856052 0.00100468176468959 -0.7055697942343292 0.708575118930111
1560000084.58327150 -1.9477424345451364 0.7337405603886676 -1.0850283190165988 -0.00941834891425135 0.0012021294112252148 -0.7055708449610542 0.7085757774081414
1560000084.58743739 -1.947691556448426 0.733255676850144 -1.0851242875629732 -0.009609918154155062 0.0009517817701227697 -0.7054931958802583 0.7086508972344507
1560000084.59160447 -1.9477367676667117 0.7336973642777594 -1.085052324410566 -0.009462385384154651 0.0011358592097162122 -0.705509156952961 0.7086367211358862
1560000084.59577036 -1.9477982565693686 0.7336479858490906 -1.0850898142304062 -0.009511158317614619 0.001133758732468649 -0.7055035194136594 0.7086416841772252
1560000084.59993744 -1.9477297321021918 0.7337423562760976 -1.0850803046855795 -0.009458976241191136 0.0011419030710803056 -0.7055091568280505 0.7086367570607794
1560000084.60410452 -1.9477200707170716 0.7337593665068886 -1.0850857999512424 -0.009444442411912928 0.001142168495578243 -0.7055046146063002 0.7086414726276408
1560000084.60827136 -1.9477894027174285 0.7339752722228267 -1.0850668926110933 -0.009386538864757465 0.0012482565754203274 -0.7055095659972594 0.7086371335387532
1560000084.61243749 -1.947790016337681 0.7341078398192253 -1.0850448312471022 -0.00933036137182068 0.0012919731103904532 -0.7054906475807013 0.7086566314784022
1560000084.61660457 -1.947748937377671 0.7340658064324496 -1.0850632410100736 -0.009321751858725134 0.0012916758852181875 -0.7055488179058171 0.7085988301340864
1560000084.62077045 -1.9477297700597962 0.7342285553491917 -1.0850406149229408 -0.009249478553370834 0.0013571399706322517 -0.7055721065877226 0.7085764656852176
1560000084.62493753 -1.947774549619152 0.7344289654344405 -1.0850303195466378 -0.009195011939681056 0.0014286402788463556 -0.7055037949999302 0.7086450493604534
1560000084.62910438 -1.9477141704229397 0.734125826286915 -1.0850742528894974 -0.009272435597857068 0.0013216476845804804 -0.7055727904173654 0.7085755517996186
1560000084.63327146 -1.9477356152063359 0.7342132066782987 -1.0850733054842907 -0.009246722904094841 0.0013344018605792856 -0.7054844705931347 0.7086637984539171
1560000084.63743758 -1.9477428755690949 0.7341121829178606 -1.0850965455583674 -0.009270676711065604 0.0013347633971814217 -0.7055584789516989 0.7085898007587732
1560000084.64160442 -1.947727176025677 0.734179027708095 -1.0850889071877186 -0.009240164357112975 0.0013656997051142703 -0.705580886422004 0.7085678280467635
1560000084.64577150 -1.9477382845684628 0.7342142296463247 -1.0850772887318674 -0.009228082659935117 0.001380235424495418 -0.7055672102533489 0.708581575583151
1560000084.64993739 -1.9477344479835128 0.7339410648183127 -1.0851239456050525 -0.009328122326163039 0.0012828474155119243 -0.7055670420681708 0.7085806161500249
1560000084.65410447 -1.9476996331143293 0.7341732330412377 -1.0850840838583944 -0.009214955050295097 0.00136132073919153 -0.705566742613936 0.7085822486673129
1560000084.65827036 -1.9477372547865628 0.7339157380999521 -1.085130878028249 -0.009319847791732595 0.001287422978350512 -0.7055862219722308 0.7085616178866645
1560000084.66243744 -1.9477108611598581 0.7338812153795566 -1.085127490976125 -0.009321802003738201 0.0012655026683891578 -0.7055923047361415 0.708555574395925
1560000084.66660452 -1.9477487425334497 0.734149116422885 -1.0850884007040302 -0.009229013193484235 0.0013939805884530569 -0.7056041318025692 0.7085447701569295
1560000084.67077136 -1.9477453342384397 0.7342553775456039 -1.085060269462804 -0.009180866461461304 0.0014326223056421394 -0.7056022662447797 0.7085471763789458
1560000084.67493749 -1.9477575621535936 0.7341398170745653 -1.085077421933475 -0.009224604332980618 0.0014020687163280915 -0.7056316536328463 0.7085174029405273
